Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
10BFCB      55    Yes    0004EDC3-0004EDCA        8
10C020     1A4    No     0004EDCB-0004EF73      1A9
10C1C4      18    Yes    0004EF74-0004EF7B        8
10C1DC     588    No     0004EF7C-0004F508      58D
10C764      64    Yes    0004F509-0004F510        8
10C7C8       7    No     0004F511-0004F51C        C
10C7CF      31    Yes    0004F51D-0004F524        8
10C800      ED    No     0004F525-0004F616       F2
10C8ED      13    Yes    0004F617-0004F61E        8
10C900      88    No     0004F61F-0004F6AB       8D
10C988      48    Yes    0004F6AC-0004F6B3        8
10C9D0      27    No     0004F6B4-0004F6DF       2C
10C9F7       9    Yes    0004F6E0-0004F6E7        8
10CA00      10    Yes    0004F6E8-0004F6EF        8
10CA10       3    No     0004F6F0-0004F6F7        8
10CA13      1D    Yes    0004F6F8-0004F6FF        8
10CA30       5    No     0004F700-0004F709        A
10CA35      1B    Yes    0004F70A-0004F711        8
10CA50       7    No     0004F712-0004F71D        C
10CA57      19    Yes    0004F71E-0004F725        8
10CA70     502    No     0004F726-0004FC2C      507
10CF72       E    Yes    0004FC2D-0004FC34        8
10CF80      52    No     0004FC35-0004FC8B       57
10CFD2       E    Yes    0004FC8C-0004FC93        8
10CFE0      61    No     0004FC94-0004FCF9       66
10D041       F    Yes    0004FCFA-0004FD01        8
10D050      11    No     0004FD02-0004FD17       16
10D061       F    Yes    0004FD18-0004FD1F        8
10D070      2A    No     0004FD20-0004FD4E       2F
10D09A     166    Yes    0004FD4F-0004FD56        8
10D200      2C    No     0004FD57-0004FD87       31
10D22C      14    Yes    0004FD88-0004FD8F        8
10D240     12F    No     0004FD90-0004FEC3      134
10D36F      11    Yes    0004FEC4-0004FECB        8
10D380      2C    No     0004FECC-0004FEFC       31
10D3AC      14    Yes    0004FEFD-0004FF04        8
10D3C0     1E5    No     0004FF05-000500EE      1EA
10D5A5      1B    Yes    000500EF-000500F6        8
10D5C0      EC    No     000500F7-000501E7       F1
10D6AC      14    Yes    000501E8-000501EF        8
10D6C0      27    No     000501F0-0005021B       2C
10D6E7      19    Yes    0005021C-00050223        8
10D700      AD    No     00050224-000502D5       B2
10D7AD      13    Yes    000502D6-000502DD        8
10D7C0     16E    No     000502DE-00050450      173
10D92E      12    Yes    00050451-00050458        8
10D940     2A2    No     00050459-000506FF      2A7
10DBE2       E    Yes    00050700-00050707        8
10DBF0       2    No     00050708-0005070E        7
10DBF2       E    Yes    0005070F-00050716        8
10DC00     1A1    No     00050717-000508BC      1A6
10DDA1       F    Yes    000508BD-000508C4        8
10DDB0       1    No     000508C5-000508CA        6
10DDB1       F    Yes    000508CB-000508D2        8
10DDC0     22E    No     000508D3-00050B05      233
10DFEE      12    Yes    00050B06-00050B0D        8
10E000      6B    No     00050B0E-00050B7D       70
10E06B      15    Yes    00050B7E-00050B85        8
10E080     326    No     00050B86-00050EB0      32B
10E3A6      1A    Yes    00050EB1-00050EB8        8
10E3C0     511    No     00050EB9-000513CE      516
10E8D1       F    Yes    000513CF-000513D6        8
10E8E0       1    No     000513D7-000513DC        6
10E8E1       F    Yes    000513DD-000513E4        8
10E8F0       1    No     000513E5-000513EA        6
10E8F1       F    Yes    000513EB-000513F2        8
10E900      11    No     000513F3-00051408       16
10E911       F    Yes    00051409-00051410        8
10E920       1    No     00051411-00051416        6
10E921       F    Yes    00051417-0005141E        8
10E930       1    No     0005141F-00051424        6
10E931       F    Yes    00051425-0005142C        8
10E940     1C9    No     0005142D-000515FA      1CE
10EB09      10    Yes    000515FB-00051602        8
10EB19       1    No     00051603-00051608        6
10EB1A      10    Yes    00051609-00051610        8
10EB2A       1    No     00051611-00051616        6
10EB2B      10    Yes    00051617-0005161E        8
10EB3B      72    No     0005161F-00051695       77
10EBAD      13    Yes    00051696-0005169D        8
10EBC0      C7    No     0005169E-00051769       CC
10EC87      10    Yes    0005176A-00051771        8
10EC97       1    No     00051772-00051777        6
10EC98      10    Yes    00051778-0005177F        8
10ECA8       1    No     00051780-00051785        6
10ECA9      10    Yes    00051786-0005178D        8
10ECB9       8    No     0005178E-0005179A        D
10ECC1       F    Yes    0005179B-000517A2        8
10ECD0       1    No     000517A3-000517A8        6
10ECD1       F    Yes    000517A9-000517B0        8
10ECE0       1    No     000517B1-000517B6        6
10ECE1       F    Yes    000517B7-000517BE        8
10ECF0       1    No     000517BF-000517C4        6
10ECF1       F    Yes    000517C5-000517CC        8
10ED00      81    No     000517CD-00051852       86
10ED81       F    Yes    00051853-0005185A        8
10ED90       1    No     0005185B-00051860        6
10ED91       F    Yes    00051861-00051868        8
10EDA0       1    No     00051869-0005186E        6
10EDA1       F    Yes    0005186F-00051876        8
10EDB0       1    No     00051877-0005187C        6
10EDB1       F    Yes    0005187D-00051884        8
10EDC0      C1    No     00051885-0005194A       C6
10EE81       F    Yes    0005194B-00051952        8
10EE90       1    No     00051953-00051958        6
10EE91       F    Yes    00051959-00051960        8
10EEA0       1    No     00051961-00051966        6
10EEA1       F    Yes    00051967-0005196E        8
10EEB0       1    No     0005196F-00051974        6
10EEB1       F    Yes    00051975-0005197C        8
10EEC0       1    No     0005197D-00051982        6
10EEC1       F    Yes    00051983-0005198A        8
10EED0       1    No     0005198B-00051990        6
10EED1       F    Yes    00051991-00051998        8
10EEE0       1    No     00051999-0005199E        6
10EEE1       F    Yes    0005199F-000519A6        8
10EEF0       1    No     000519A7-000519AC        6
10EEF1       F    Yes    000519AD-000519B4        8
10EF00       1    No     000519B5-000519BA        6
10EF01       F    Yes    000519BB-000519C2        8
10EF10       1    No     000519C3-000519C8        6
10EF11       F    Yes    000519C9-000519D0        8
10EF20       1    No     000519D1-000519D6        6
10EF21       F    Yes    000519D7-000519DE        8
10EF30       1    No     000519DF-000519E4        6
10EF31       F    Yes    000519E5-000519EC        8
10EF40       1    No     000519ED-000519F2        6
10EF41       F    Yes    000519F3-000519FA        8
10EF50       1    No     000519FB-00051A00        6
10EF51       F    Yes    00051A01-00051A08        8
10EF60       1    No     00051A09-00051A0E        6
10EF61       F    Yes    00051A0F-00051A16        8
10EF70       1    No     00051A17-00051A1C        6
10EF71       F    Yes    00051A1D-00051A24        8
10EF80      41    No     00051A25-00051A6A       46
10EFC1       F    Yes    00051A6B-00051A72        8
10EFD0       1    No     00051A73-00051A78        6
10EFD1       F    Yes    00051A79-00051A80        8
10EFE0       1    No     00051A81-00051A86        6
10EFE1       F    Yes    00051A87-00051A8E        8
10EFF0       1    No     00051A8F-00051A94        6
10EFF1       F    Yes    00051A95-00051A9C        8
10F000      20    No     00051A9D-00051AC1       25
10F020      20    Yes    00051AC2-00051AC9        8
10F040      41    No     00051ACA-00051B0F       46
10F081       F    Yes    00051B10-00051B17        8
10F090       1    No     00051B18-00051B1D        6
10F091       F    Yes    00051B1E-00051B25        8
10F0A0       1    No     00051B26-00051B2B        6
10F0A1       F    Yes    00051B2C-00051B33        8
10F0B0       1    No     00051B34-00051B39        6
10F0B1       F    Yes    00051B3A-00051B41        8
10F0C0       1    No     00051B42-00051B47        6
10F0C1       F    Yes    00051B48-00051B4F        8
10F0D0       1    No     00051B50-00051B55        6
10F0D1       F    Yes    00051B56-00051B5D        8
10F0E0       1    No     00051B5E-00051B63        6
10F0E1       F    Yes    00051B64-00051B6B        8
10F0F0       1    No     00051B6C-00051B71        6
10F0F1       F    Yes    00051B72-00051B79        8
10F100       1    No     00051B7A-00051B7F        6
10F101       F    Yes    00051B80-00051B87        8
10F110       1    No     00051B88-00051B8D        6
10F111       F    Yes    00051B8E-00051B95        8
10F120       1    No     00051B96-00051B9B        6
10F121       F    Yes    00051B9C-00051BA3        8
10F130       1    No     00051BA4-00051BA9        6
10F131       F    Yes    00051BAA-00051BB1        8
10F140      41    No     00051BB2-00051BF7       46
10F181       F    Yes    00051BF8-00051BFF        8
10F190       1    No     00051C00-00051C05        6
10F191       F    Yes    00051C06-00051C0D        8
10F1A0       1    No     00051C0E-00051C13        6
10F1A1       F    Yes    00051C14-00051C1B        8
10F1B0       1    No     00051C1C-00051C21        6
10F1B1       F    Yes    00051C22-00051C29        8
10F1C0      41    No     00051C2A-00051C6F       46
10F201       F    Yes    00051C70-00051C77        8
10F210       1    No     00051C78-00051C7D        6
10F211       F    Yes    00051C7E-00051C85        8
10F220       1    No     00051C86-00051C8B        6
10F221       F    Yes    00051C8C-00051C93        8
10F230       1    No     00051C94-00051C99        6
10F231       F    Yes    00051C9A-00051CA1        8
10F240       2    No     00051CA2-00051CA8        7
10F242       F    Yes    00051CA9-00051CB0        8
10F251       2    No     00051CB1-00051CB7        7
10F253       F    Yes    00051CB8-00051CBF        8
10F262       2    No     00051CC0-00051CC6        7
10F264       F    Yes    00051CC7-00051CCE        8
10F273      4E    No     00051CCF-00051D21       53
10F2C1       F    Yes    00051D22-00051D29        8
10F2D0       1    No     00051D2A-00051D2F        6
10F2D1       F    Yes    00051D30-00051D37        8
10F2E0       1    No     00051D38-00051D3D        6
10F2E1       F    Yes    00051D3E-00051D45        8
10F2F0       1    No     00051D46-00051D4B        6
10F2F1       F    Yes    00051D4C-00051D53        8
10F300       1    No     00051D54-00051D59        6
10F301       F    Yes    00051D5A-00051D61        8
10F310       1    No     00051D62-00051D67        6
10F311       F    Yes    00051D68-00051D6F        8
10F320       1    No     00051D70-00051D75        6
10F321       F    Yes    00051D76-00051D7D        8
10F330       1    No     00051D7E-00051D83        6
10F331       F    Yes    00051D84-00051D8B        8
10F340      41    No     00051D8C-00051DD1       46
10F381       F    Yes    00051DD2-00051DD9        8
10F390       1    No     00051DDA-00051DDF        6
10F391       F    Yes    00051DE0-00051DE7        8
10F3A0       1    No     00051DE8-00051DED        6
10F3A1       F    Yes    00051DEE-00051DF5        8
10F3B0       1    No     00051DF6-00051DFB        6
10F3B1       F    Yes    00051DFC-00051E03        8
10F3C0       2    No     00051E04-00051E0A        7
10F3C2       F    Yes    00051E0B-00051E12        8
10F3D1       2    No     00051E13-00051E19        7
10F3D3       F    Yes    00051E1A-00051E21        8
10F3E2       2    No     00051E22-00051E28        7
10F3E4       F    Yes    00051E29-00051E30        8
10F3F3       E    No     00051E31-00051E43       13
10F401       F    Yes    00051E44-00051E4B        8
10F410       1    No     00051E4C-00051E51        6
10F411       F    Yes    00051E52-00051E59        8
10F420       1    No     00051E5A-00051E5F        6
10F421       F    Yes    00051E60-00051E67        8
10F430       1    No     00051E68-00051E6D        6
10F431       F    Yes    00051E6E-00051E75        8
10F440       1    No     00051E76-00051E7B        6
10F441       F    Yes    00051E7C-00051E83        8
10F450       1    No     00051E84-00051E89        6
10F451       F    Yes    00051E8A-00051E91        8
10F460       1    No     00051E92-00051E97        6
10F461       F    Yes    00051E98-00051E9F        8
10F470       1    No     00051EA0-00051EA5        6
10F471       F    Yes    00051EA6-00051EAD        8
10F480       2    No     00051EAE-00051EB4        7
10F482       F    Yes    00051EB5-00051EBC        8
10F491       2    No     00051EBD-00051EC3        7
10F493       F    Yes    00051EC4-00051ECB        8
10F4A2       2    No     00051ECC-00051ED2        7
10F4A4       F    Yes    00051ED3-00051EDA        8
10F4B3       E    No     00051EDB-00051EED       13
10F4C1       F    Yes    00051EEE-00051EF5        8
10F4D0       1    No     00051EF6-00051EFB        6
10F4D1       F    Yes    00051EFC-00051F03        8
10F4E0       1    No     00051F04-00051F09        6
10F4E1       F    Yes    00051F0A-00051F11        8
10F4F0       1    No     00051F12-00051F17        6
10F4F1       F    Yes    00051F18-00051F1F        8
10F500       1    No     00051F20-00051F25        6
10F501       F    Yes    00051F26-00051F2D        8
10F510       1    No     00051F2E-00051F33        6
10F511       F    Yes    00051F34-00051F3B        8
10F520       1    No     00051F3C-00051F41        6
10F521       F    Yes    00051F42-00051F49        8
10F530       1    No     00051F4A-00051F4F        6
10F531       F    Yes    00051F50-00051F57        8
10F540       1    No     00051F58-00051F5D        6
10F541       F    Yes    00051F5E-00051F65        8
10F550       1    No     00051F66-00051F6B        6
10F551       F    Yes    00051F6C-00051F73        8
10F560       1    No     00051F74-00051F79        6
10F561       F    Yes    00051F7A-00051F81        8
10F570       1    No     00051F82-00051F87        6
10F571       F    Yes    00051F88-00051F8F        8
10F580       1    No     00051F90-00051F95        6
10F581       F    Yes    00051F96-00051F9D        8
10F590       1    No     00051F9E-00051FA3        6
10F591       F    Yes    00051FA4-00051FAB        8
10F5A0       1    No     00051FAC-00051FB1        6
10F5A1       F    Yes    00051FB2-00051FB9        8
10F5B0       1    No     00051FBA-00051FBF        6
10F5B1       F    Yes    00051FC0-00051FC7        8
10F5C0      41    No     00051FC8-0005200D       46
10F601       F    Yes    0005200E-00052015        8
10F610       1    No     00052016-0005201B        6
10F611       F    Yes    0005201C-00052023        8
10F620       1    No     00052024-00052029        6
10F621       F    Yes    0005202A-00052031        8
10F630       1    No     00052032-00052037        6
10F631       F    Yes    00052038-0005203F        8
10F640       2    No     00052040-00052046        7
10F642       F    Yes    00052047-0005204E        8
10F651       2    No     0005204F-00052055        7
10F653       F    Yes    00052056-0005205D        8
10F662       2    No     0005205E-00052064        7
10F664       F    Yes    00052065-0005206C        8
10F673       E    No     0005206D-0005207F       13
10F681       F    Yes    00052080-00052087        8
10F690       1    No     00052088-0005208D        6
10F691       F    Yes    0005208E-00052095        8
10F6A0       1    No     00052096-0005209B        6
10F6A1       F    Yes    0005209C-000520A3        8
10F6B0       1    No     000520A4-000520A9        6
10F6B1       F    Yes    000520AA-000520B1        8
10F6C0       1    No     000520B2-000520B7        6
10F6C1       F    Yes    000520B8-000520BF        8
10F6D0       1    No     000520C0-000520C5        6
10F6D1       F    Yes    000520C6-000520CD        8
10F6E0       1    No     000520CE-000520D3        6
10F6E1       F    Yes    000520D4-000520DB        8
10F6F0       1    No     000520DC-000520E1        6
10F6F1       F    Yes    000520E2-000520E9        8
10F700      32    No     000520EA-00052120       37
10F732       E    Yes    00052121-00052128        8
10F740       1    No     00052129-0005212E        6
10F741       F    Yes    0005212F-00052136        8
10F750       1    No     00052137-0005213C        6
10F751       F    Yes    0005213D-00052144        8
10F760       1    No     00052145-0005214A        6
10F761       F    Yes    0005214B-00052152        8
10F770       1    No     00052153-00052158        6
10F771       F    Yes    00052159-00052160        8
10F780       1    No     00052161-00052166        6
10F781       F    Yes    00052167-0005216E        8
10F790       1    No     0005216F-00052174        6
10F791       F    Yes    00052175-0005217C        8
10F7A0       1    No     0005217D-00052182        6
10F7A1       F    Yes    00052183-0005218A        8
10F7B0       1    No     0005218B-00052190        6
10F7B1       F    Yes    00052191-00052198        8
10F7C0       1    No     00052199-0005219E        6
10F7C1       F    Yes    0005219F-000521A6        8
10F7D0       1    No     000521A7-000521AC        6
10F7D1       F    Yes    000521AD-000521B4        8
10F7E0       1    No     000521B5-000521BA        6
10F7E1       F    Yes    000521BB-000521C2        8
10F7F0       1    No     000521C3-000521C8        6
10F7F1       F    Yes    000521C9-000521D0        8
10F800       1    No     000521D1-000521D6        6
10F801       F    Yes    000521D7-000521DE        8
10F810       1    No     000521DF-000521E4        6
10F811       F    Yes    000521E5-000521EC        8
10F820       1    No     000521ED-000521F2        6
10F821       F    Yes    000521F3-000521FA        8
10F830       1    No     000521FB-00052200        6
10F831       F    Yes    00052201-00052208        8
10F840       1    No     00052209-0005220E        6
10F841       F    Yes    0005220F-00052216        8
10F850       1    No     00052217-0005221C        6
10F851       F    Yes    0005221D-00052224        8
10F860       1    No     00052225-0005222A        6
10F861       F    Yes    0005222B-00052232        8
10F870       1    No     00052233-00052238        6
10F871       F    Yes    00052239-00052240        8
10F880       1    No     00052241-00052246        6
10F881       F    Yes    00052247-0005224E        8
10F890       1    No     0005224F-00052254        6
10F891       F    Yes    00052255-0005225C        8
10F8A0       1    No     0005225D-00052262        6
10F8A1       F    Yes    00052263-0005226A        8
10F8B0       1    No     0005226B-00052270        6
10F8B1       F    Yes    00052271-00052278        8
10F8C0       1    No     00052279-0005227E        6
10F8C1       F    Yes    0005227F-00052286        8
10F8D0       1    No     00052287-0005228C        6
10F8D1       F    Yes    0005228D-00052294        8
10F8E0       1    No     00052295-0005229A        6
10F8E1       F    Yes    0005229B-000522A2        8
10F8F0       1    No     000522A3-000522A8        6
10F8F1       F    Yes    000522A9-000522B0        8
10F900       1    No     000522B1-000522B6        6
10F901       F    Yes    000522B7-000522BE        8
10F910       1    No     000522BF-000522C4        6
10F911       F    Yes    000522C5-000522CC        8
10F920       1    No     000522CD-000522D2        6
10F921       F    Yes    000522D3-000522DA        8
10F930       1    No     000522DB-000522E0        6
10F931       F    Yes    000522E1-000522E8        8
10F940       1    No     000522E9-000522EE        6
10F941       F    Yes    000522EF-000522F6        8
10F950       1    No     000522F7-000522FC        6
10F951       F    Yes    000522FD-00052304        8
10F960       1    No     00052305-0005230A        6
10F961       F    Yes    0005230B-00052312        8
10F970       1    No     00052313-00052318        6
10F971       F    Yes    00052319-00052320        8
10F980       2    No     00052321-00052327        7
10F982       F    Yes    00052328-0005232F        8
10F991       2    No     00052330-00052336        7
10F993       F    Yes    00052337-0005233E        8
10F9A2       2    No     0005233F-00052345        7
10F9A4       F    Yes    00052346-0005234D        8
10F9B3       E    No     0005234E-00052360       13
10F9C1       F    Yes    00052361-00052368        8
10F9D0       1    No     00052369-0005236E        6
10F9D1       F    Yes    0005236F-00052376        8
10F9E0       1    No     00052377-0005237C        6
10F9E1       F    Yes    0005237D-00052384        8
10F9F0       1    No     00052385-0005238A        6
10F9F1       F    Yes    0005238B-00052392        8
10FA00      41    No     00052393-000523D8       46
10FA41       F    Yes    000523D9-000523E0        8
10FA50       1    No     000523E1-000523E6        6
10FA51       F    Yes    000523E7-000523EE        8
10FA60       1    No     000523EF-000523F4        6
10FA61       F    Yes    000523F5-000523FC        8
10FA70       1    No     000523FD-00052402        6
10FA71       F    Yes    00052403-0005240A        8
10FA80      81    No     0005240B-00052490       86
10FB01       F    Yes    00052491-00052498        8
10FB10       1    No     00052499-0005249E        6
10FB11       F    Yes    0005249F-000524A6        8
10FB20       1    No     000524A7-000524AC        6
10FB21       F    Yes    000524AD-000524B4        8
10FB30       1    No     000524B5-000524BA        6
10FB31       F    Yes    000524BB-000524C2        8
10FB40       2    No     000524C3-000524C9        7
10FB42       F    Yes    000524CA-000524D1        8
10FB51       2    No     000524D2-000524D8        7
10FB53       F    Yes    000524D9-000524E0        8
10FB62       2    No     000524E1-000524E7        7
10FB64       F    Yes    000524E8-000524EF        8
10FB73       F    No     000524F0-00052503       14
10FB82       F    Yes    00052504-0005250B        8
10FB91       2    No     0005250C-00052512        7
10FB93       F    Yes    00052513-0005251A        8
10FBA2       2    No     0005251B-00052521        7
10FBA4       F    Yes    00052522-00052529        8
10FBB3      4D    No     0005252A-0005257B       52
10FC00     600    Yes    0005257C-00052583        8
110200    25BA    No     00052584-00054B42     25BF
1127BA      46    Yes    00054B43-00054B4A        8
112800      1B    No     00054B4B-00054B6A       20
11281B      15    Yes    00054B6B-00054B72        8
112830     37D    No     00054B73-00054EF4      382
112BAD      13    Yes    00054EF5-00054EFC        8
112BC0     94C    No     00054EFD-0005584D      951
11350C      14    Yes    0005584E-00055855        8
113520     16D    No     00055856-000559C7      172
11368D      13    Yes    000559C8-000559CF        8
1136A0      AA    No     000559D0-00055A7E       AF
11374A      16    Yes    00055A7F-00055A86        8
113760     169    No     00055A87-00055BF4      16E
1138C9      17    Yes    00055BF5-00055BFC        8
1138E0      4B    No     00055BFD-00055C4C       50
11392B      15    Yes    00055C4D-00055C54        8
113940     2B9    No     00055C55-00055F12      2BE
113BF9      17    Yes    00055F13-00055F1A        8
113C10     55A    No     00055F1B-00056479      55F
11416A      16    Yes    0005647A-00056481        8
114180     19D    No     00056482-00056623      1A2
11431D      13    Yes    00056624-0005662B        8
114330     28A    No     0005662C-000568BA      28F
1145BA      16    Yes    000568BB-000568C2        8
1145D0     43B    No     000568C3-00056D02      440
114A0B      15    Yes    00056D03-00056D0A        8
114A20     28C    No     00056D0B-00056F9B      291
114CAC      14    Yes    00056F9C-00056FA3        8
114CC0     21B    No     00056FA4-000571C3      220
114EDB      25    Yes    000571C4-000571CB        8
114F00     2D1    No     000571CC-000574A1      2D6
1151D1      2F    Yes    000574A2-000574A9        8
115200      33    No     000574AA-000574E1       38
115233      2D    Yes    000574E2-000574E9        8
115260       3    No     000574EA-000574F1        8
115263      2D    Yes    000574F2-000574F9        8
115290       3    No     000574FA-00057501        8
115293      2D    Yes    00057502-00057509        8
1152C0       3    No     0005750A-00057511        8
1152C3      2D    Yes    00057512-00057519        8
1152F0       3    No     0005751A-00057521        8
1152F3      2D    Yes    00057522-00057529        8
115320       3    No     0005752A-00057531        8
115323      2D    Yes    00057532-00057539        8
115350       3    No     0005753A-00057541        8
115353      2D    Yes    00057542-00057549        8
115380       3    No     0005754A-00057551        8
115383      2D    Yes    00057552-00057559        8
1153B0       3    No     0005755A-00057561        8
1153B3      2D    Yes    00057562-00057569        8
1153E0       3    No     0005756A-00057571        8
1153E3      2D    Yes    00057572-00057579        8
115410       3    No     0005757A-00057581        8
115413      2D    Yes    00057582-00057589        8
115440       3    No     0005758A-00057591        8
115443      2D    Yes    00057592-00057599        8
115470       3    No     0005759A-000575A1        8
115473      2D    Yes    000575A2-000575A9        8
1154A0       3    No     000575AA-000575B1        8
1154A3      2D    Yes    000575B2-000575B9        8
1154D0       3    No     000575BA-000575C1        8
1154D3      2D    Yes    000575C2-000575C9        8
115500       3    No     000575CA-000575D1        8
115503      2D    Yes    000575D2-000575D9        8
115530       3    No     000575DA-000575E1        8
115533      2D    Yes    000575E2-000575E9        8
115560       3    No     000575EA-000575F1        8
115563      2D    Yes    000575F2-000575F9        8
115590       3    No     000575FA-00057601        8
115593      2D    Yes    00057602-00057609        8
1155C0       3    No     0005760A-00057611        8
1155C3      2D    Yes    00057612-00057619        8
1155F0       3    No     0005761A-00057621        8
1155F3      2D    Yes    00057622-00057629        8
115620       3    No     0005762A-00057631        8
115623      2D    Yes    00057632-00057639        8
115650       3    No     0005763A-00057641        8
115653      2D    Yes    00057642-00057649        8
115680       3    No     0005764A-00057651        8
115683      2D    Yes    00057652-00057659        8
1156B0       3    No     0005765A-00057661        8
1156B3      2D    Yes    00057662-00057669        8
1156E0       3    No     0005766A-00057671        8
1156E3      2D    Yes    00057672-00057679        8
115710       3    No     0005767A-00057681        8
115713      2D    Yes    00057682-00057689        8
115740       3    No     0005768A-00057691        8
115743      2D    Yes    00057692-00057699        8
115770       3    No     0005769A-000576A1        8
115773      2D    Yes    000576A2-000576A9        8
1157A0      33    No     000576AA-000576E1       38
1157D3      2D    Yes    000576E2-000576E9        8
115800       3    No     000576EA-000576F1        8
115803      FD    Yes    000576F2-000576F9        8
115900      94    No     000576FA-00057792       99
115994      DC    Yes    00057793-0005779A        8
115A70     2A1    No     0005779B-00057A40      2A6
115D11      1F    Yes    00057A41-00057A48        8
115D30      E1    No     00057A49-00057B2E       E6
115E11       F    Yes    00057B2F-00057B36        8
115E20      91    No     00057B37-00057BCC       96
115EB1       F    Yes    00057BCD-00057BD4        8
115EC0      21    No     00057BD5-00057BFA       26
115EE1      1F    Yes    00057BFB-00057C02        8
115F00      47    No     00057C03-00057C4E       4C
115F47      19    Yes    00057C4F-00057C56        8
115F60      49    No     00057C57-00057CA4       4E
115FA9    2257    Yes    00057CA5-00057CAC        8
118200      2F    No     00057CAD-00057CE0       34
11822F    1FD1    Yes    00057CE1-00057CE8        8
11A200      19    No     00057CE9-00057D06       1E
11A219     2E7    Yes    00057D07-00057D0E        8
11A500     109    No     00057D0F-00057E1C      10E
11A609    1AF7    Yes    00057E1D-00057E24        8
11C100     9AE    No     00057E25-000587D7      9B3
11CAAE      13    Yes    000587D8-000587DF        8
11CAC1     B2D    No     000587E0-00059311      B32
11D5EE      13    Yes    00059312-00059319        8
11D601       1    No     0005931A-0005931F        6
11D602    2BFE    Yes    00059320-00059327        8
120200     BFE    No     00059328-00059F2A      C03
120DFE     402    Yes    00059F2B-00059F32        8
121200    7001    Yes    00059F33-00059F3A        8
128201    FFFF    No     00059F3B-00069F3E    10004
138200    8006    No     00069F3F-00071F49     800B
140206     1FA    Yes    00071F4A-00071F51        8
140400      A3    No     00071F52-00071FF9       A8
1404A3    7D5F    Yes    00071FFA-00072001        8
148202      CE    No     00072002-000720D4       D3
1482D0      14    Yes    000720D5-000720DC        8
1482E4       C    No     000720DD-000720ED       11
1482F0       E    Yes    000720EE-000720F5        8
1482FE       1    No     000720F6-000720FB        6
1482FF      21    Yes    000720FC-00072103        8
148320      E1    No     00072104-000721E9       E6
148401       F    Yes    000721EA-000721F1        8
148410      29    No     000721F2-0007221F       2E
148439      11    Yes    00072220-00072227        8
14844A      3E    No     00072228-0007226A       43
148488       E    Yes    0007226B-00072272        8
148496     58C    No     00072273-00072803      591
148A22      2A    Yes    00072804-0007280B        8
148A4C     39C    No     0007280C-00072BAC      3A1
148DE8      18    Yes    00072BAD-00072BB4        8
148E00      BA    No     00072BB5-00072C73       BF
148EBA       E    Yes    00072C74-00072C7B        8
148EC8     175    No     00072C7C-00072DF5      17A
14903D       F    Yes    00072DF6-00072DFD        8
14904C     353    No     00072DFE-00073155      358
14939F       F    Yes    00073156-0007315D        8
1493AE       1    No     0007315E-00073163        6
1493AF      13    Yes    00073164-0007316B        8
1493C2     329    No     0007316C-00073499      32E
1496EB      15    Yes    0007349A-000734A1        8
149700      10    No     000734A2-000734B6       15
149710      25    Yes    000734B7-000734BE        8
149735      3B    No     000734BF-000734FE       40
149770       F    Yes    000734FF-00073506        8
14977F     1A9    No     00073507-000736B4      1AE
149928      18    Yes    000736B5-000736BC        8
149940      78    No     000736BD-00073739       7D
1499B8      20    Yes    0007373A-00073741        8
1499D8       1    No     00073742-00073747        6
1499D9       F    Yes    00073748-0007374F        8
1499E8      59    No     00073750-000737AD       5E
149A41      45    Yes    000737AE-000737B5        8
149A86     20E    No     000737B6-000739C8      213
149C94      14    Yes    000739C9-000739D0        8
149CA8     101    No     000739D1-00073AD6      106
149DA9      39    Yes    00073AD7-00073ADE        8
149DE2      55    No     00073ADF-00073B38       5A
149E37      1D    Yes    00073B39-00073B40        8
149E54      71    No     00073B41-00073BB6       76
149EC5      25    Yes    00073BB7-00073BBE        8
149EEA      6E    No     00073BBF-00073C31       73
149F58      18    Yes    00073C32-00073C39        8
149F70      78    No     00073C3A-00073CB6       7D
149FE8      18    Yes    00073CB7-00073CBE        8
14A000     11C    No     00073CBF-00073DDF      121
14A11C      10    Yes    00073DE0-00073DE7        8
14A12C     235    No     00073DE8-00074021      23A
14A361      17    Yes    00074022-00074029        8
14A378      5B    No     0007402A-00074089       60
14A3D3      35    Yes    0007408A-00074091        8
14A408       1    No     00074092-00074097        6
14A409      17    Yes    00074098-0007409F        8
14A420      2F    No     000740A0-000740D3       34
14A44F      31    Yes    000740D4-000740DB        8
14A480      78    No     000740DC-00074158       7D
14A4F8      18    Yes    00074159-00074160        8
14A510     199    No     00074161-000742FE      19E
14A6A9      17    Yes    000742FF-00074306        8
14A6C0      78    No     00074307-00074383       7D
14A738      18    Yes    00074384-0007438B        8
14A750      37    No     0007438C-000743C7       3C
14A787      11    Yes    000743C8-000743CF        8
14A798     557    No     000743D0-0007492B      55C
14ACEF       F    Yes    0007492C-00074933        8
14ACFE      6B    No     00074934-000749A3       70
14AD69      17    Yes    000749A4-000749AB        8
14AD80      78    No     000749AC-00074A28       7D
14ADF8      18    Yes    00074A29-00074A30        8
14AE10      78    No     00074A31-00074AAD       7D
14AE88      18    Yes    00074AAE-00074AB5        8
14AEA0     121    No     00074AB6-00074BDB      126
14AFC1      17    Yes    00074BDC-00074BE3        8
14AFD8      78    No     00074BE4-00074C60       7D
14B050      18    Yes    00074C61-00074C68        8
