Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
16D5C0       E    Yes    0002420A-00024211        8
16D5CE       1    No     00024212-00024217        6
16D5CF      1B    Yes    00024218-0002421F        8
16D5EA     22E    No     00024220-00024452      233
16D820      B8    No     00024453-0002450F       BD
16D8DE      5B    No     00024510-0002456F       60
16D94C       3    No     00024570-00024577        8
16D960      A9    No     00024578-00024625       AE
16DA12       5    No     00024626-0002462F        A
16DA20      39    No     00024630-0002466D       3E
16DA60      51    No     0002466E-000246C3       56
16DAB2       D    Yes    000246C4-000246CB        8
16DAC0      98    No     000246CC-00024768       9D
16DB60      CF    No     00024769-0002483C       D4
16DC2F      1C    Yes    0002483D-00024844        8
16DC4C       3    No     00024845-0002484C        8
16DC50      10    Yes    0002484D-00024854        8
16DC60       9    No     00024855-00024862        E
16DC69      17    Yes    00024863-0002486A        8
16DC80       7    No     0002486B-00024876        C
16DC87      19    Yes    00024877-0002487E        8
16DCA0       9    No     0002487F-0002488C        E
16DCA9      17    Yes    0002488D-00024894        8
16DCC0       D    No     00024895-000248A6       12
16DCCE       D    Yes    000248A7-000248AE        8
16DCE0      4F    No     000248AF-00024902       54
16DD2F      11    Yes    00024903-0002490A        8
16DD40       7    No     0002490B-00024916        C
16DD47      19    Yes    00024917-0002491E        8
16DD60       5    No     0002491F-00024928        A
16DD65      1D    Yes    00024929-00024930        8
16DD82       9    No     00024931-0002493E        E
16DD8B      15    Yes    0002493F-00024946        8
16DDA0     10F    No     00024947-00024A5A      114
16DEAF      19    Yes    00024A5B-00024A62        8
16DEC8     1E9    No     00024A63-00024C50      1EE
16E0B1       E    Yes    00024C51-00024C58        8
16E0C0     53C    No     00024C59-00025199      541
16E622     37E    No     0002519A-0002551C      383
16E9A0      6A    Yes    0002551D-00025524        8
16EA0A     10D    No     00025525-00025636      112
16EB20       A    No     00025637-00025645        F
16EB32      D7    No     00025646-00025721       DC
16EC09      16    Yes    00025722-00025729        8
16EC20     250    No     0002572A-0002597E      255
16EE7A      16    No     0002597F-00025999       1B
16EE9C      94    No     0002599A-00025A32       99
16EF38      BE    No     00025A33-00025AF5       C3
16EFFC     3CF    No     00025AF6-00025EC9      3D4
16F3D6       A    Yes    00025ECA-00025ED1        8
16F3E0     4D1    No     00025ED2-000263A7      4D6
16F8B8      88    No     000263A8-00026434       8D
16F946       9    No     00026435-00026442        E
16F958      71    No     00026443-000264B8       76
16F9D0       5    No     000264B9-000264C2        A
16F9E0      77    No     000264C3-0002653E       7C
16FA60     111    No     0002653F-00026654      116
16FB71       F    Yes    00026655-0002665C        8
16FB80     117    No     0002665D-00026778      11C
16FCA0      87    No     00026779-00026804       8C
16FD27      19    Yes    00026805-0002680C        8
16FD40       B    No     0002680D-0002681C       10
16FD60      B5    No     0002681D-000268D6       BA
16FE20      1B    No     000268D7-000268F6       20
16FE46       A    No     000268F7-00026905        F
16FE59      1C    No     00026906-00026926       21
16FE80       5    No     00026927-00026930        A
16FE90       3    No     00026931-00026938        8
16FEA0      49    No     00026939-00026986       4E
16FEF3       2    No     00026987-0002698D        7
16FF00       5    No     0002698E-00026997        A
16FF11       2    No     00026998-0002699E        7
16FF20       7    No     0002699F-000269AA        C
170086       A    No     000269AB-000269B9        F
17009A       5    No     000269BA-000269C3        A
1700A6       A    No     000269C4-000269D2        F
1700BA      56    No     000269D3-00026A2D       5B
170116      29    No     00026A2E-00026A5B       2E
170180      DF    No     00026A5C-00026B3F       E4
170280      F0    No     00026B40-00026C34       F5
170376     13D    No     00026C35-00026D76      142
1704C0      B1    No     00026D77-00026E2C       B6
17057B      1A    No     00026E2D-00026E4B       1F
1705A0      93    No     00026E4C-00026EE3       98
170640      11    No     00026EE4-00026EF9       16
170658       1    No     00026EFA-00026EFF        6
170660       F    No     00026F00-00026F13       14
170678       5    No     00026F14-00026F1D        A
17068A       6    No     00026F1E-00026F28        B
17069C      64    No     00026F29-00026F91       69
170700       E    Yes    00026F92-00026F99        8
17070E       2    No     00026F9A-00026FA0        7
170710       D    Yes    00026FA1-00026FA8        8
17071E      42    No     00026FA9-00026FEF       47
17076E       2    No     00026FF0-00026FF6        7
17077E      E2    No     00026FF7-000270DD       E7
170866       A    No     000270DE-000270EC        F
170878       8    No     000270ED-000270F9        D
170894       2    No     000270FA-00027100        7
1708A0      E6    No     00027101-000271EB       EB
170986       E    Yes    000271EC-000271F3        8
170994      E1    No     000271F4-000272D9       E6
170A75       F    Yes    000272DA-000272E1        8
170A84      C2    No     000272E2-000273A8       C7
170B50       5    No     000273A9-000273B2        A
170B60      12    Yes    000273B3-000273BA        8
170B72       8    No     000273BB-000273C7        D
170B80       A    No     000273C8-000273D6        F
170B90       7    No     000273D7-000273E2        C
170BA0      2A    No     000273E3-00027411       2F
170BCA       E    Yes    00027412-00027419        8
170BD8      5A    No     0002741A-00027478       5F
170C3A       C    No     00027479-00027489       11
170C54       1    No     0002748A-0002748F        6
170C66       6    No     00027490-0002749A        B
170C77       5    No     0002749B-000274A4        A
170CE0      7F    No     000274A5-00027528       84
170D60      20    Yes    00027529-00027530        8
170DAA       6    No     00027531-0002753B        B
170DC0      A7    No     0002753C-000275E7       AC
170E70       6    Yes    000275E8-000275EF        8
170E88       8    No     000275F0-000275FC        D
170E9A      99    No     000275FD-0002769A       9E
170F40       9    No     0002769B-000276A8        E
170F50       3    No     000276A9-000276B0        8
170F80      E0    No     000276B1-00027795       E5
171066      FF    No     00027796-00027899      104
171170       4    No     0002789A-000278A2        9
171181      1D    Yes    000278A3-000278AA        8
1711A0       5    No     000278AB-000278B4        A
1711A5      1A    Yes    000278B5-000278BC        8
1711C0      AD    No     000278BD-0002796E       B2
17126D      21    Yes    0002796F-00027976        8
17128E       1    No     00027977-0002797C        6
17128F      11    Yes    0002797D-00027984        8
1712A4       C    No     00027985-00027995       11
1712B6      7A    No     00027996-00027A14       7F
171334       6    Yes    00027A15-00027A1C        8
17133E      12    No     00027A1D-00027A33       17
171350       E    Yes    00027A34-00027A3B        8
17135E       2    No     00027A3C-00027A42        7
171360      20    Yes    00027A43-00027A4A        8
171380     4D9    No     00027A4B-00027F28      4DE
171860      19    No     00027F29-00027F46       1E
171879      2F    Yes    00027F47-00027F4E        8
1718A8      E7    No     00027F4F-0002803A       EC
17198F      10    Yes    0002803B-00028042        8
1719A0     3F6    No     00028043-0002843D      3FB
171DA0      37    No     0002843E-00028479       3C
171DE0       9    No     0002847A-00028487        E
171E01       6    No     00028488-00028492        B
171E07      13    Yes    00028493-0002849A        8
171E21       6    No     0002849B-000284A5        B
171E28      12    Yes    000284A6-000284AD        8
171E40      18    No     000284AE-000284CA       1D
171E60       3    No     000284CB-000284D2        8
171E63      49    Yes    000284D3-000284DA        8
171EAC       3    No     000284DB-000284E2        8
171EBE      12    No     000284E3-000284F9       17
171EDC      14    No     000284FA-00028512       19
171EFA      66    No     00028513-0002857D       6B
171F66       A    No     0002857E-0002858C        F
171F78       8    No     0002858D-00028599        D
171FA0      EF    No     0002859A-0002868D       F4
172090       E    Yes    0002868E-00028695        8
17209E     2EB    No     00028696-00028985      2F0
17238F      11    Yes    00028986-0002898D        8
1723A0      18    No     0002898E-000289AA       1D
1723C0      5A    No     000289AB-00028A09       5F
172420      4F    No     00028A0A-00028A5D       54
172478      34    Yes    00028A5E-00028A65        8
1724AC       4    No     00028A66-00028A6E        9
1724B0       F    Yes    00028A6F-00028A76        8
1724BF      A4    No     00028A77-00028B1F       A9
172568      22    Yes    00028B20-00028B27        8
17258A      D6    No     00028B28-00028C02       DB
172666       1    No     00028C03-00028C08        6
17266E       1    No     00028C09-00028C0E        6
172680     2C0    No     00028C0F-00028ED3      2C5
17294C      14    Yes    00028ED4-00028EDB        8
172960      12    No     00028EDC-00028EF2       17
172972       D    Yes    00028EF3-00028EFA        8
172980      11    No     00028EFB-00028F10       16
172992      2B    Yes    00028F11-00028F18        8
1729C0      7B    No     00028F19-00028F98       80
172A4E      35    Yes    00028F99-00028FA0        8
172A86      D9    No     00028FA1-0002907E       DE
172B6A       6    No     0002907F-00029089        B
172B80      13    No     0002908A-000290A1       18
172B9A      F5    No     000290A2-0002919B       FA
172C9A      97    No     0002919C-00029237       9C
172D38      E0    No     00029238-0002931C       E5
172E20      55    No     0002931D-00029376       5A
172E80      BB    No     00029377-00029436       C0
172F48      15    Yes    00029437-0002943E        8
172F80      61    No     0002943F-000294A4       66
172FE2     306    Yes    000294A5-000294AC        8
173300      40    No     000294AD-000294F1       45
173348       7    No     000294F2-000294FD        C
173366       6    No     000294FE-00029508        B
173379       1    No     00029509-0002950E        6
17338E       1    No     0002950F-00029514        6
1733A0      70    No     00029515-00029589       75
173417      19    No     0002958A-000295A7       1E
173437       7    No     000295A8-000295B3        C
173446       A    No     000295B4-000295C2        F
17345A     18F    No     000295C3-00029756      194
1735F0       5    No     00029757-00029760        A
173600       1    No     00029761-00029766        6
17360E       2    No     00029767-0002976D        7
173620       B    No     0002976E-0002977D       10
173640      17    No     0002977E-00029799       1C
173660      B5    No     0002979A-00029853       BA
17371C      33    No     00029854-0002988B       38
17375C      10    No     0002988C-000298A0       15
173777       3    No     000298A1-000298A8        8
173780       6    No     000298A9-000298B3        B
173791       3    No     000298B4-000298BB        8
1737C0      15    No     000298BC-000298D5       1A
1737E0      B6    No     000298D6-00029990       BB
1738A0       9    No     00029991-0002999E        E
1738B0       3    No     0002999F-000299A6        8
1738C8      14    No     000299A7-000299BF       19
1738DC       B    Yes    000299C0-000299C7        8
173924       8    No     000299C8-000299D4        D
173937       3    No     000299D5-000299DC        8
173942       E    No     000299DD-000299EF       13
17395E      DC    No     000299F0-00029AD0       E1
173A3A      4B    Yes    00029AD1-00029AD8        8
173A86       6    No     00029AD9-00029AE3        B
173A8C      33    Yes    00029AE4-00029AEB        8
173AC0      DC    No     00029AEC-00029BCC       E1
173BA4      18    No     00029BCD-00029BE9       1D
173BC8      59    Yes    00029BEA-00029BF1        8
173C26      BA    No     00029BF2-00029CB0       BF
173CE6       7    No     00029CB1-00029CBC        C
173CF8       3    No     00029CBD-00029CC4        8
173D68      13    Yes    00029CC5-00029CCC        8
173D80       1    No     00029CCD-00029CD2        6
173D88      16    Yes    00029CD3-00029CDA        8
173DA4       B    No     00029CDB-00029CEA       10
173DB6      D9    No     00029CEB-00029DC8       DE
173E96       A    No     00029DC9-00029DD7        F
173EAA       5    No     00029DD8-00029DE1        A
173EBC       1    No     00029DE2-00029DE7        6
173F20       5    No     00029DE8-00029DF1        A
173F2E       1    No     00029DF2-00029DF7        6
173F40      13    No     00029DF8-00029E0F       18
173F60      F0    No     00029E10-00029F04       F5
174056       A    No     00029F05-00029F13        F
17406C       3    No     00029F14-00029F1B        8
17407C     23B    No     00029F1C-0002A15B      240
1742C0       7    No     0002A15C-0002A167        C
1742D0      17    No     0002A168-0002A183       1C
1742F0      97    No     0002A184-0002A21F       9C
17438E       7    No     0002A220-0002A22B        C
1743A0       5    No     0002A22C-0002A235        A
1743B0       3    No     0002A236-0002A23D        8
1743C9       F    Yes    0002A23E-0002A245        8
1743E0      3B    No     0002A246-0002A285       40
17441C      6C    Yes    0002A286-0002A28D        8
174488       6    No     0002A28E-0002A298        B
174499      17    No     0002A299-0002A2B4       1C
1744B7      88    No     0002A2B5-0002A341       8D
17453F       E    Yes    0002A342-0002A349        8
17454E       1    No     0002A34A-0002A34F        6
17454F       F    Yes    0002A350-0002A357        8
174560     101    No     0002A358-0002A45D      106
174672       5    Yes    0002A45E-0002A465        8
174680     160    No     0002A466-0002A5CA      165
1747E8      1A    Yes    0002A5CB-0002A5D2        8
174802      AE    No     0002A5D3-0002A685       B3
1748B0      10    Yes    0002A686-0002A68D        8
1748C0      98    No     0002A68E-0002A72A       9D
174958       E    Yes    0002A72B-0002A732        8
174966     15A    No     0002A733-0002A891      15F
174AC0       8    Yes    0002A892-0002A899        8
174ACE       1    No     0002A89A-0002A89F        6
174ADB      1F    No     0002A8A0-0002A8C3       24
174B00      17    No     0002A8C4-0002A8DF       1C
174B20      13    No     0002A8E0-0002A8F7       18
174B40      78    No     0002A8F8-0002A974       7D
174BC0      19    No     0002A975-0002A992       1E
174BE0      78    No     0002A993-0002AA0F       7D
174C58      28    Yes    0002AA10-0002AA17        8
174C80       F    No     0002AA18-0002AA2B       14
174C8F      11    Yes    0002AA2C-0002AA33        8
174CA0      89    No     0002AA34-0002AAC1       8E
174D40       B    No     0002AAC2-0002AAD1       10
174D60      19    No     0002AAD2-0002AAEF       1E
174D80      1A    No     0002AAF0-0002AB0E       1F
174DA0      3E    No     0002AB0F-0002AB51       43
174DE4       B    No     0002AB52-0002AB61       10
174DF7       7    No     0002AB62-0002AB6D        C
174F00     180    Yes    0002AB6E-0002AB75        8
175080     20B    No     0002AB76-0002AD85      210
17528B      15    Yes    0002AD86-0002AD8D        8
1752A0     2B0    No     0002AD8E-0002B042      2B5
175550      10    Yes    0002B043-0002B04A        8
175560     26F    No     0002B04B-0002B2BE      274
1757CF      11    Yes    0002B2BF-0002B2C6        8
1757E0      87    No     0002B2C7-0002B352       8C
175867      23    Yes    0002B353-0002B35A        8
17588A     2E1    No     0002B35B-0002B640      2E6
175B6B      15    Yes    0002B641-0002B648        8
175B80      12    No     0002B649-0002B65F       17
175B92       E    Yes    0002B660-0002B667        8
175BA0     1CF    No     0002B668-0002B83B      1D4
175D6F      11    Yes    0002B83C-0002B843        8
175D80      33    No     0002B844-0002B87B       38
175DB3      15    Yes    0002B87C-0002B883        8
175DC8     1E8    No     0002B884-0002BA70      1ED
175FB0       E    Yes    0002BA71-0002BA78        8
175FBE     411    No     0002BA79-0002BE8E      416
1763CF      11    Yes    0002BE8F-0002BE96        8
1763E0     26F    No     0002BE97-0002C10A      274
17664F      11    Yes    0002C10B-0002C112        8
176660     12F    No     0002C113-0002C246      134
17678F      11    Yes    0002C247-0002C24E        8
1767A0     16F    No     0002C24F-0002C3C2      174
17690F      11    Yes    0002C3C3-0002C3CA        8
176920     44D    No     0002C3CB-0002C81C      452
176D6D      13    Yes    0002C81D-0002C824        8
176D80     14F    No     0002C825-0002C978      154
176ECF      11    Yes    0002C979-0002C980        8
176EE0     24F    No     0002C981-0002CBD4      254
17712F      11    Yes    0002CBD5-0002CBDC        8
177140     4B0    No     0002CBDD-0002D091      4B5
1775F0      10    Yes    0002D092-0002D099        8
177600     110    No     0002D09A-0002D1AE      115
177710      11    Yes    0002D1AF-0002D1B6        8
177721       F    No     0002D1B7-0002D1CA       14
177730      10    Yes    0002D1CB-0002D1D2        8
177740      90    No     0002D1D3-0002D267       95
1777D0      10    Yes    0002D268-0002D26F        8
1777E0      58    No     0002D270-0002D2CC       5D
177840      D2    No     0002D2CD-0002D3A3       D7
177918       1    No     0002D3A4-0002D3A9        6
177920      12    No     0002D3AA-0002D3C0       17
177938      1F    No     0002D3C1-0002D3E4       24
177960      90    No     0002D3E5-0002D479       95
1779F1       8    Yes    0002D47A-0002D481        8
177A00      10    No     0002D482-0002D496       15
177A1E      12    No     0002D497-0002D4AD       17
177A30      10    Yes    0002D4AE-0002D4B5        8
177A40      4F    No     0002D4B6-0002D509       54
177A8F      11    Yes    0002D50A-0002D511        8
177AA0      50    No     0002D512-0002D566       55
177AF0       9    Yes    0002D567-0002D56E        8
177B00      30    No     0002D56F-0002D5A3       35
177B30      10    Yes    0002D5A4-0002D5AB        8
177B40      71    No     0002D5AC-0002D621       76
177BB1       F    Yes    0002D622-0002D629        8
177BC0      70    No     0002D62A-0002D69E       75
177C33       D    Yes    0002D69F-0002D6A6        8
177C41     12E    No     0002D6A7-0002D7D9      133
177D7A      12    No     0002D7DA-0002D7F0       17
177D8C      11    Yes    0002D7F1-0002D7F8        8
177DA0      1F    No     0002D7F9-0002D81C       24
177DBF     241    Yes    0002D81D-0002D824        8
1798C0      20    No     0002D825-0002D849       25
1798E8       8    No     0002D84A-0002D856        D
1798FA      46    No     0002D857-0002D8A1       4B
179946       A    No     0002D8A2-0002D8B0        F
17995E      94    No     0002D8B1-0002D949       99
1799F8     208    No     0002D94A-0002DB56      20D
179C00      20    Yes    0002DB57-0002DB5E        8
179C20     120    No     0002DB5F-0002DC83      125
179D46       A    No     0002DC84-0002DC92        F
179D58     57A    No     0002DC93-0002E211      57F
17A2D2       8    Yes    0002E212-0002E219        8
17A2E0     125    No     0002E21A-0002E343      12A
17A40C       8    No     0002E344-0002E350        D
17A41E      A5    No     0002E351-0002E3FA       AA
17A4C3      1D    Yes    0002E3FB-0002E402        8
17A4E0      2F    No     0002E403-0002E436       34
17A50F       F    Yes    0002E437-0002E43E        8
17A520      8D    No     0002E43F-0002E4D0       92
17A5AD      13    Yes    0002E4D1-0002E4D8        8
17A5C0      4F    No     0002E4D9-0002E52C       54
17A616       2    No     0002E52D-0002E533        7
17A620      27    No     0002E534-0002E55F       2C
17A64E       8    No     0002E560-0002E56C        D
17A660       5    No     0002E56D-0002E576        A
17A665      1B    Yes    0002E577-0002E57E        8
17A680      60    No     0002E57F-0002E5E3       65
17A6E6       A    No     0002E5E4-0002E5F2        F
17A6FE      52    No     0002E5F3-0002E649       57
17A756      59    No     0002E64A-0002E6A7       5E
17A7B8      58    No     0002E6A8-0002E704       5D
17A818      B8    No     0002E705-0002E7C1       BD
17A8DA      4F    No     0002E7C2-0002E815       54
17A932     2F3    No     0002E816-0002EB0D      2F8
17AC30       3    No     0002EB0E-0002EB15        8
17AC40     219    No     0002EB16-0002ED33      21E
17AE60      A9    No     0002ED34-0002EDE1       AE
17AF11       9    No     0002EDE2-0002EDEF        E
17AF20       4    No     0002EDF0-0002EDF8        9
17AF30       3    No     0002EDF9-0002EE00        8
17AF40       6    No     0002EE01-0002EE0B        B
17AF50       6    No     0002EE0C-0002EE16        B
17AF60      A6    No     0002EE17-0002EEC1       AB
17B010       5    No     0002EEC2-0002EECB        A
17B020      E0    No     0002EECC-0002EFB0       E5
17B106       A    No     0002EFB1-0002EFBF        F
17B11C       3    No     0002EFC0-0002EFC7        8
17B120       9    Yes    0002EFC8-0002EFCF        8
17B12E       1    No     0002EFD0-0002EFD5        6
17B130       A    Yes    0002EFD6-0002EFDD        8
17B13E       8    No     0002EFDE-0002EFEA        D
17B146       D    Yes    0002EFEB-0002EFF2        8
17B154       2    No     0002EFF3-0002EFF9        7
17B156       A    Yes    0002EFFA-0002F001        8
17B164      CC    No     0002F002-0002F0D2       D1
17B236     36C    No     0002F0D3-0002F443      371
17B5A2       E    Yes    0002F444-0002F44B        8
17B5B0     2C9    No     0002F44C-0002F719      2CE
17B880     546    No     0002F71A-0002FC64      54B
17BDCC       A    No     0002FC65-0002FC73        F
17BDDC     5A6    No     0002FC74-0003021E      5AB
17C382       F    Yes    0003021F-00030226        8
17C391       3    No     00030227-0003022E        8
17C394      13    Yes    0003022F-00030236        8
17C3A7     156    No     00030237-00030391      15B
17C506      1A    No     00030392-000303B0       1F
17C520       E    Yes    000303B1-000303B8        8
17C52E       2    No     000303B9-000303BF        7
17C530       E    Yes    000303C0-000303C7        8
17C53E      7A    No     000303C8-00030446       7F
17C5B8      10    Yes    00030447-0003044E        8
17C5C8      DA    No     0003044F-0003052D       DF
17C6A2       F    Yes    0003052E-00030535        8
17C6B1       1    No     00030536-0003053B        6
17C6B2       E    Yes    0003053C-00030543        8
17C6C0      59    No     00030544-000305A1       5E
17C721     1DF    No     000305A2-00030785      1E4
17C900       D    Yes    00030786-0003078D        8
17C90E       2    No     0003078E-00030794        7
17C910       E    Yes    00030795-0003079C        8
17C91E      43    No     0003079D-000307E4       48
17C961       F    Yes    000307E5-000307EC        8
17C971       1    No     000307ED-000307F2        6
17C972       E    Yes    000307F3-000307FA        8
17C980      58    No     000307FB-00030857       5D
17C9D8      30    Yes    00030858-0003085F        8
17CA08      38    No     00030860-0003089C       3D
17CA48     158    Yes    0003089D-000308A4        8
17CBA0      7F    No     000308A5-00030928       84
17CC1F       F    Yes    00030929-00030930        8
17CC2E       1    No     00030931-00030936        6
17CC2F     131    Yes    00030937-0003093E        8
17CD60      E0    No     0003093F-00030A23       E5
17CE48      B8    Yes    00030A24-00030A2B        8
17CF00      50    No     00030A2C-00030A80       55
17CF50      10    Yes    00030A81-00030A88        8
17CF60      10    No     00030A89-00030A9D       15
17CF70      10    Yes    00030A9E-00030AA5        8
17CF80      80    No     00030AA6-00030B2A       85
17D009      B7    Yes    00030B2B-00030B32        8
17D0C0      70    No     00030B33-00030BA7       75
17D130      10    Yes    00030BA8-00030BAF        8
17D140      A0    No     00030BB0-00030C54       A5
17D1E0      9F    Yes    00030C55-00030C5C        8
17D280      77    No     00030C5D-00030CD8       7C
17D2FE      82    No     00030CD9-00030D5F       87
17D386       A    No     00030D60-00030D6E        F
17D398       7    No     00030D6F-00030D7A        C
17D39F       F    Yes    00030D7B-00030D82        8
17D3AE       1    No     00030D83-00030D88        6
17D3AF      91    Yes    00030D89-00030D90        8
17D440     118    No     00030D91-00030EAD      11D
17D55C      6B    Yes    00030EAE-00030EB5        8
17D5C8      99    No     00030EB6-00030F53       9E
17D66A       5    No     00030F54-00030F5D        A
17D680       7    No     00030F5E-00030F69        C
17D690       6    No     00030F6A-00030F74        B
17D6A0       7    No     00030F75-00030F80        C
17D6B0       6    No     00030F81-00030F8B        B
17D6C0       5    No     00030F8C-00030F95        A
17D6D0       3    No     00030F96-00030F9D        8
17D740       7    No     00030F9E-00030FA9        C
17D760       7    No     00030FAA-00030FB5        C
17D770       5    No     00030FB6-00030FBF        A
17D781       6    No     00030FC0-00030FCA        B
17D7A0       3    No     00030FCB-00030FD2        8
17D7A4     25C    Yes    00030FD3-00030FDA        8
180F66      59    Yes    00030FDB-00030FE2        8
180FC2      3E    No     00030FE3-00031025       43
181008       8    No     00031026-00031032        D
181019      45    No     00031033-0003107C       4A
18105E      A2    Yes    0003107D-00031084        8
181100      C0    No     00031085-00031149       C5
1811C0      5C    Yes    0003114A-00031151        8
181240     100    No     00031152-00031256      105
18138E       2    No     00031257-0003125D        7
18139E     102    No     0003125E-00031364      107
1814E0     120    No     00031365-00031489      125
181640     120    No     0003148A-000315AE      125
18178E       2    No     000315AF-000315B5        7
18179E     122    No     000315B6-000316DC      127
1818E0     140    No     000316DD-00031821      145
181A20      20    Yes    00031822-00031829        8
181A40      6F    No     0003182A-0003189D       74
181AAF       E    Yes    0003189E-000318A5        8
181ABD      85    No     000318A6-0003192F       8A
181B4A       8    No     00031930-0003193C        D
181B5B       6    No     0003193D-00031947        B
181B61      10    Yes    00031948-0003194F        8
181B71       1    No     00031950-00031955        6
181B72      2E    Yes    00031956-0003195D        8
181BA0      CB    No     0003195E-00031A2D       D0
181C71      14    No     00031A2E-00031A46       19
181C91       5    No     00031A47-00031A50        A
181CA0       1    No     00031A51-00031A56        6
181CAE       4    No     00031A57-00031A5F        9
181CBE      22    Yes    00031A60-00031A67        8
181CE0      DF    No     00031A68-00031B4B       E4
181DE0      E0    No     00031B4C-00031C30       E5
181EC0      20    Yes    00031C31-00031C38        8
181EE0     3F6    No     00031C39-00032033      3FB
1822D6      2A    Yes    00032034-0003203B        8
182300      C0    No     0003203C-00032100       C5
1823C8       8    No     00032101-0003210D        D
1823D9       7    No     0003210E-00032119        C
1823E0      20    Yes    0003211A-00032121        8
182400      DE    No     00032122-00032204       E3
1824DE      2F    Yes    00032205-0003220C        8
18250D       3    No     0003220D-00032214        8
182511       D    Yes    00032215-0003221C        8
18251E      61    No     0003221D-00032282       66
18257F      26    Yes    00032283-0003228A        8
1825AD       9    No     0003228B-00032298        E
1825BF       5    No     00032299-000322A2        A
1825D1       1    No     000322A3-000322A8        6
1825E0      1F    No     000322A9-000322CC       24
182605       B    No     000322CD-000322DC       10
182616       A    No     000322DD-000322EB        F
182644       C    No     000322EC-000322FC       11
182656      DA    No     000322FD-000323DB       DF
182731       F    Yes    000323DC-000323E3        8
182740      5F    No     000323E4-00032447       64
18279F      41    Yes    00032448-0003244F        8
1827E1     113    No     00032450-00032567      118
1828F4      4D    Yes    00032568-0003256F        8
182941       3    No     00032570-00032577        8
182944      1D    Yes    00032578-0003257F        8
182961      C5    No     00032580-00032649       CA
182A30       6    No     0003264A-00032654        B
182A40      83    Yes    00032655-0003265C        8
182AC3      BB    No     0003265D-0003271C       C0
182B80      BC    Yes    0003271D-00032724        8
182C40      7F    No     00032725-000327A8       84
182CBF      E1    Yes    000327A9-000327B0        8
182DA0      80    No     000327B1-00032835       85
182E2D       3    No     00032836-0003283D        8
182E3C      34    No     0003283E-00032876       39
182E70       C    Yes    00032877-0003287E        8
182E7E       1    No     0003287F-00032884        6
182E80      80    Yes    00032885-0003288C        8
182F00      3A    No     0003288D-000328CB       3F
182F54       C    Yes    000328CC-000328D3        8
182F60       2    No     000328D4-000328DA        7
182F62       E    Yes    000328DB-000328E2        8
182F70       1    No     000328E3-000328E8        6
182F71       F    Yes    000328E9-000328F0        8
182F80      19    No     000328F1-0003290E       1E
182FA0      33    No     0003290F-00032946       38
182FD3      8E    Yes    00032947-0003294E        8
183061      4F    No     0003294F-000329A2       54
1830B0       F    Yes    000329A3-000329AA        8
1830BF       1    No     000329AB-000329B0        6
1830C0     121    Yes    000329B1-000329B8        8
1831E1       1    No     000329B9-000329BE        6
1831E2       E    Yes    000329BF-000329C6        8
183201      11    No     000329C7-000329DC       16
183218      66    Yes    000329DD-000329E4        8
1832A4      5B    No     000329E5-00032A44       60
1833A0       2    No     00032A45-00032A4B        7
1833A8       9    No     00032A4C-00032A59        E
1833BA      84    No     00032A5A-00032AE2       89
18344A       6    No     00032AE3-00032AED        B
18345D       3    No     00032AEE-00032AF5        8
18346D      17    Yes    00032AF6-00032AFD        8
1834A0      C0    No     00032AFE-00032BC2       C5
183560       E    Yes    00032BC3-00032BCA        8
18356E       1    No     00032BCB-00032BD0        6
18356F      31    Yes    00032BD1-00032BD8        8
1835A0      C5    No     00032BD9-00032CA2       CA
1836A0      C0    No     00032CA3-00032D67       C5
183760       E    Yes    00032D68-00032D6F        8
18376E       1    No     00032D70-00032D75        6
18376F      31    Yes    00032D76-00032D7D        8
1837A0      16    No     00032D7E-00032D98       1B
1837BE      C1    No     00032D99-00032E5E       C6
18387F      21    Yes    00032E5F-00032E66        8
1838A0     1E3    No     00032E67-0003304E      1E8
183A90       1    No     0003304F-00033054        6
183AA0      3E    No     00033055-00033097       43
183AE8       7    No     00033098-000330A3        C
183B00       F    No     000330A4-000330B7       14
183B0F      17    Yes    000330B8-000330BF        8
183B26       9    No     000330C0-000330CD        E
183B2F      10    Yes    000330CE-000330D5        8
183B40      3F    No     000330D6-00033119       44
183BA0       1    No     0003311A-0003311F        6
183BC0       1    No     00033120-00033125        6
183BE0       1    No     00033126-0003312B        6
183C60      9D    Yes    0003312C-00033133        8
183D04       C    No     00033134-00033144       11
183D16      3A    No     00033145-00033183       3F
183D5A       5    No     00033184-0003318D        A
183D68       8    No     0003318E-0003319A        D
183D7C       3    No     0003319B-000331A2        8
183DC0      1F    Yes    000331A3-000331AA        8
183DE0       F    No     000331AB-000331BE       14
183DF0       A    Yes    000331BF-000331C6        8
183E00      84    No     000331C7-0003324F       89
183E90       3    No     00033250-00033257        8
183ECA       6    No     00033258-00033262        B
183EDC      A4    No     00033263-0003330B       A9
183FC0      A3    No     0003330C-000333B3       A8
18406A       7    No     000333B4-000333BF        C
18407C       3    No     000333C0-000333C7        8
1840A1       1    No     000333C8-000333CD        6
1840C0      BF    No     000333CE-00033491       C4
1841C0      15    No     00033492-000334AB       1A
1841E0      79    No     000334AC-00033529       7E
184260      19    No     0003352A-00033547       1E
184280      19    No     00033548-00033565       1E
187F43      BD    Yes    00033566-0003356D        8
188000      10    No     0003356E-00033582       15
188017       9    Yes    00033583-0003358A        8
